tts,weights
6.411696e+03,9.707186e-04
6.335774e+03,8.351832e-04
6.351235e+03,9.065503e-04
6.478249e+03,9.707186e-04
6.561007e+03,1.022108e-03
6.427562e+03,9.065503e-04
6.484503e+03,9.707186e-04
6.666069e+03,1.022108e-03
6.809847e+03,1.066306e-03
6.598634e+03,9.707186e-04
6.723502e+03,1.055362e-03
5.567585e+03,9.576834e-04
5.760558e+03,8.844491e-04
5.660364e+03,8.844491e-04
6.865963e+03,1.055362e-03
7.069189e+03,1.052856e-03
6.799059e+03,1.055362e-03
6.985533e+03,1.052856e-03
5.805380e+03,8.844491e-04
6.022381e+03,7.172233e-04
5.723030e+03,9.576834e-04
5.944407e+03,8.022011e-04
7.055557e+03,1.066306e-03
6.997264e+03,1.066306e-03
7.237298e+03,1.015576e-03
6.012797e+03,8.022011e-04
6.195328e+03,4.921459e-04
5.948957e+03,8.844491e-04
6.161121e+03,5.590477e-04
7.212065e+03,1.052856e-03
7.166498e+03,1.052856e-03
6.162851e+03,7.172233e-04
6.160563e+03,3.218419e-04
6.123467e+03,7.172233e-04
6.206034e+03,3.882723e-04
7.289047e+03,1.015576e-03
7.289047e+03,1.015576e-03
6.212620e+03,5.590477e-04
5.931988e+03,2.769198e-04
6.212620e+03,5.590477e-04
5.931988e+03,2.769198e-04
8.959715e+03,3.435171e-04
8.959715e+03,3.435171e-04
8.497554e+03,3.338363e-04
7.358643e+03,3.435171e-04
8.497554e+03,3.338363e-04
7.358643e+03,3.435171e-04
8.132103e+03,3.621687e-04
8.132103e+03,3.621687e-04
7.644462e+03,3.496970e-04
7.644462e+03,3.496970e-04
8.848207e+03,3.731442e-04
8.848207e+03,3.731442e-04
8.279204e+03,3.604313e-04
8.521971e+03,3.407097e-04
9.072059e+03,3.604313e-04
7.724655e+03,4.043258e-04
7.930018e+03,3.731442e-04
7.507341e+03,3.604313e-04
8.632002e+03,3.870987e-04
8.921631e+03,3.870987e-04
8.146415e+03,3.728010e-04
8.323566e+03,3.728010e-04
8.096999e+03,4.006838e-04
8.253840e+03,3.728010e-04
7.504924e+03,3.614794e-04
7.718859e+03,3.728010e-04
8.062739e+03,3.837386e-04
8.076803e+03,3.837386e-04
7.309131e+03,3.698713e-04
7.325442e+03,3.614794e-04
8.501072e+03,3.592521e-04
8.331831e+03,3.698713e-04
7.447782e+03,3.592521e-04
7.333246e+03,3.698713e-04
8.956090e+03,3.462131e-04
7.700827e+03,3.484039e-04
7.609670e+03,3.520451e-04
7.741822e+03,3.474043e-04
7.789517e+03,3.484650e-04
7.592944e+03,3.442538e-04
8.827283e+03,3.512917e-04
7.977860e+03,3.632070e-04
8.692855e+03,3.460924e-04
9.066851e+03,4.114472e-04
7.428517e+03,4.287204e-04
7.960967e+03,3.793132e-04
8.305533e+03,5.339244e-04
7.788118e+03,5.339244e-04
9.066259e+03,4.452237e-04
8.292107e+03,5.024624e-04
9.081987e+03,6.394567e-04
7.703071e+03,6.439790e-04
7.305884e+03,6.439790e-04
7.952976e+03,5.872301e-04
7.487521e+03,5.872301e-04
8.774618e+03,7.018693e-04
8.856269e+03,7.018693e-04
7.459997e+03,7.018693e-04
7.574196e+03,7.009987e-04
8.851288e+03,8.316600e-04
8.567198e+03,8.241200e-04
8.946092e+03,7.662922e-04
8.635797e+03,7.662922e-04
7.377691e+03,8.130988e-04
7.374634e+03,7.614464e-04
8.756867e+03,8.831229e-04
8.542337e+03,8.831229e-04
8.820133e+03,8.316600e-04
8.583560e+03,8.241200e-04
7.348827e+03,8.693050e-04
7.337146e+03,8.130988e-04
8.757319e+03,9.341233e-04
8.601898e+03,9.176571e-04
8.781800e+03,8.831229e-04
8.610370e+03,8.831229e-04
7.396998e+03,8.971862e-04
7.372021e+03,8.693050e-04
8.824204e+03,9.341233e-04
8.714067e+03,9.557624e-04
8.810094e+03,9.341233e-04
8.691555e+03,9.176571e-04
7.489975e+03,9.319080e-04
7.375028e+03,9.050145e-04
7.451177e+03,9.176571e-04
7.330509e+03,8.971862e-04
8.957944e+03,9.754994e-04
8.882865e+03,9.561659e-04
8.904986e+03,9.754994e-04
8.821923e+03,9.557624e-04
7.634823e+03,9.250858e-04
7.550304e+03,9.250858e-04
7.576689e+03,9.319080e-04
7.488933e+03,9.319080e-04
9.119488e+03,9.844134e-04
9.071153e+03,9.844134e-04
9.012000e+03,9.844134e-04
7.860101e+03,9.366093e-04
7.795449e+03,9.366093e-04
7.760727e+03,9.561659e-04
7.693348e+03,9.250858e-04
8.152913e+03,9.731027e-04
8.099308e+03,9.444578e-04
8.007933e+03,9.731027e-04
7.948401e+03,9.366093e-04
8.408409e+03,1.025479e-03
8.369835e+03,1.025479e-03
8.285939e+03,9.869815e-04
8.234545e+03,9.869815e-04
8.543464e+03,1.078510e-03
8.502475e+03,1.042822e-03
8.516047e+03,1.056943e-03
8.467739e+03,1.001101e-03
7.391881e+03,1.001101e-03
7.338443e+03,1.001101e-03
7.317018e+03,9.532825e-04
8.562348e+03,1.093621e-03
8.502328e+03,1.093621e-03
8.582325e+03,1.087863e-03
8.536177e+03,1.074737e-03
7.456175e+03,1.074737e-03
7.392644e+03,1.057534e-03
7.460560e+03,1.042822e-03
7.406944e+03,1.042822e-03
8.512946e+03,1.065606e-03
8.446881e+03,1.084890e-03
8.528361e+03,1.065606e-03
8.463112e+03,1.083622e-03
7.394296e+03,1.097264e-03
7.336970e+03,1.097058e-03
7.420043e+03,1.093621e-03
7.361849e+03,1.093621e-03
8.530602e+03,9.449386e-04
8.420749e+03,9.449386e-04
8.510087e+03,9.936864e-04
8.416624e+03,1.034896e-03
7.350115e+03,1.084890e-03
8.833755e+03,8.379423e-04
8.682453e+03,8.534678e-04
8.679548e+03,8.919524e-04
8.544969e+03,8.919524e-04
7.429277e+03,9.110746e-04
7.374758e+03,9.668075e-04
9.035922e+03,7.453078e-04
7.899245e+03,7.465856e-04
7.707229e+03,7.465856e-04
7.611692e+03,7.973375e-04
7.454042e+03,8.605224e-04
9.020259e+03,5.803174e-04
8.729520e+03,5.980674e-04
8.403062e+03,6.566661e-04
8.167546e+03,6.566661e-04
8.082160e+03,5.452826e-04
7.759736e+03,5.495759e-04
7.587112e+03,5.710028e-04
8.974433e+03,5.161925e-04
8.559703e+03,5.358691e-04
8.241118e+03,5.358691e-04
7.517660e+03,4.849707e-04
8.506186e+03,4.231459e-04
8.026296e+03,4.316344e-04
8.061036e+03,4.515602e-04
7.644638e+03,4.649409e-04
8.917827e+03,4.253952e-04
8.413183e+03,4.233361e-04
8.812793e+03,4.206738e-04
8.314932e+03,4.233950e-04
9.121711e+03,4.307096e-04
8.619063e+03,4.346282e-04
9.081813e+03,4.307096e-04
8.577737e+03,4.278533e-04
9.084710e+03,4.398735e-04
8.582153e+03,4.397451e-04
8.664092e+03,4.346282e-04
8.942741e+03,4.646849e-04
8.440372e+03,4.458150e-04
9.016953e+03,4.478720e-04
8.528926e+03,4.397451e-04
8.763141e+03,4.643043e-04
8.302483e+03,4.525562e-04
8.859244e+03,4.561687e-04
8.390486e+03,4.525562e-04
8.613000e+03,4.718440e-04
8.179692e+03,4.666923e-04
8.735939e+03,4.643043e-04
8.297828e+03,4.596414e-04
8.559018e+03,4.783850e-04
8.163249e+03,4.622305e-04
8.661182e+03,4.783850e-04
8.262791e+03,4.666923e-04
8.537140e+03,4.666923e-04
8.186321e+03,4.709651e-04
8.636596e+03,4.835629e-04
8.283318e+03,4.622305e-04
8.496215e+03,4.732838e-04
8.193901e+03,4.790518e-04
8.594140e+03,4.666923e-04
8.287126e+03,4.709651e-04
8.391854e+03,4.789593e-04
8.136601e+03,4.856040e-04
8.487226e+03,4.789593e-04
8.224765e+03,4.790518e-04
8.139529e+03,4.856040e-04
7.938239e+03,5.056288e-04
8.284049e+03,4.790518e-04
8.064678e+03,4.941465e-04
7.928895e+03,5.005618e-04
7.763537e+03,5.127535e-04
7.991092e+03,4.941465e-04
7.816307e+03,5.056288e-04
7.648951e+03,5.127535e-04
7.522580e+03,5.315726e-04
7.720399e+03,5.127535e-04
7.582419e+03,5.259117e-04
7.328548e+03,5.400774e-04
7.399438e+03,5.310578e-04
8.804677e+03,5.171902e-04
8.686492e+03,5.310578e-04
8.930762e+03,5.052620e-04
8.819415e+03,5.171902e-04
8.383450e+03,5.343714e-04
8.302014e+03,5.516190e-04
8.490215e+03,5.337900e-04
8.389655e+03,5.467355e-04
8.011719e+03,5.820672e-04
7.964668e+03,6.057487e-04
8.106853e+03,5.549754e-04
8.045068e+03,5.747212e-04
7.745526e+03,6.633187e-04
7.734450e+03,6.774092e-04
7.776137e+03,6.286772e-04
7.763949e+03,6.633187e-04
7.642557e+03,6.950115e-04
7.629572e+03,6.950115e-04
7.634567e+03,6.774092e-04
7.621732e+03,6.881819e-04
7.623152e+03,6.955035e-04
7.606646e+03,6.955035e-04
7.603686e+03,6.974934e-04
7.589999e+03,6.955035e-04
7.626098e+03,6.287769e-04
7.584790e+03,6.287769e-04
7.590131e+03,6.558540e-04
7.558008e+03,6.558540e-04
7.660434e+03,5.994970e-04
7.602038e+03,5.994970e-04
7.595953e+03,6.044690e-04
7.542524e+03,6.169978e-04
7.833072e+03,5.600514e-04
7.741392e+03,5.600514e-04
7.691853e+03,5.805641e-04
7.616574e+03,5.805641e-04
8.188664e+03,5.149941e-04
8.055523e+03,5.149941e-04
7.951833e+03,5.380755e-04
7.836300e+03,5.380755e-04
8.828112e+03,4.391296e-04
8.612739e+03,4.391296e-04
8.423592e+03,4.609648e-04
8.266259e+03,4.913555e-04
9.035613e+03,4.189292e-04
7.360874e+03,4.239516e-04
8.138214e+03,3.670092e-04
7.860409e+03,3.851558e-04
7.673379e+03,4.008049e-04
7.438447e+03,4.239516e-04
8.746378e+03,3.297863e-04
8.448699e+03,3.425462e-04
7.867558e+03,3.145404e-04
7.701561e+03,3.250332e-04
7.621498e+03,3.178094e-04
7.439414e+03,3.178094e-04
7.653306e+03,3.718031e-04
7.578133e+03,3.718031e-04
7.881318e+03,3.255619e-04
7.778515e+03,3.255619e-04
8.365753e+03,5.363996e-04
8.340115e+03,5.363996e-04
8.303715e+03,8.520937e-04
8.293642e+03,8.520937e-04
9.081450e+03,6.650041e-04
9.072717e+03,6.650041e-04
7.379547e+03,6.740577e-04
7.376400e+03,6.692980e-04
7.802634e+03,7.828145e-04
7.797076e+03,7.828145e-04
7.927069e+03,8.561046e-04
7.925772e+03,8.561046e-04
8.618004e+03,3.629080e-04
8.534825e+03,3.838487e-04
8.028507e+03,5.389507e-04
7.998449e+03,5.965377e-04
8.839164e+03,3.587699e-04
8.988628e+03,3.434295e-04
8.829109e+03,3.587699e-04
8.377678e+03,4.645120e-04
9.066913e+03,3.501276e-04
8.542773e+03,3.971337e-04
8.514631e+03,4.645120e-04
8.257945e+03,6.899797e-04
8.673906e+03,3.971337e-04
8.288668e+03,6.230406e-04
8.410513e+03,6.230406e-04
8.339702e+03,9.065503e-04
8.474504e+03,5.626297e-04
8.313721e+03,8.351832e-04
8.419923e+03,8.351832e-04
8.479502e+03,1.022108e-03
8.434265e+03,7.616507e-04
8.438840e+03,9.707186e-04
7.305984e+03,9.576834e-04
8.466934e+03,9.065503e-04
8.615464e+03,1.066306e-03
8.461563e+03,9.065503e-04
8.577912e+03,1.055362e-03
7.495076e+03,8.844491e-04
7.444385e+03,8.844491e-04
8.490320e+03,9.707186e-04
8.685903e+03,1.052856e-03
8.490320e+03,9.707186e-04
8.685903e+03,1.052856e-03
7.569653e+03,7.172233e-04
7.569653e+03,7.172233e-04
1.077728e+04,3.338363e-04
1.077728e+04,3.338363e-04
1.044597e+04,3.338363e-04
1.044597e+04,3.338363e-04
9.950678e+03,3.496970e-04
9.950678e+03,3.496970e-04
9.469915e+03,3.407097e-04
9.469915e+03,3.407097e-04
1.072186e+04,3.731442e-04
1.089298e+04,3.496970e-04
1.026498e+04,3.604313e-04
1.071586e+04,3.407097e-04
9.413287e+03,3.870987e-04
9.803667e+03,3.731442e-04
9.493120e+03,3.604313e-04
1.072319e+04,3.728010e-04
1.094854e+04,3.870987e-04
1.024622e+04,3.728010e-04
1.058088e+04,3.508660e-04
1.038656e+04,3.614794e-04
1.051533e+04,3.728010e-04
9.816849e+03,3.614794e-04
9.894125e+03,3.614794e-04
1.067966e+04,3.532038e-04
1.054592e+04,3.532038e-04
9.816613e+03,3.480727e-04
9.735924e+03,3.532038e-04
1.022289e+04,3.462131e-04
9.993006e+03,3.462131e-04
1.067347e+04,3.529116e-04
9.156705e+03,3.484039e-04
1.050648e+04,3.477736e-04
1.080625e+04,3.600565e-04
9.516951e+03,3.523330e-04
1.082620e+04,3.617696e-04
9.519352e+03,3.484650e-04
1.031932e+04,3.429046e-04
9.182404e+03,3.429046e-04
1.069836e+04,3.600565e-04
9.539785e+03,3.464248e-04
9.717494e+03,3.407625e-04
9.791803e+03,4.114472e-04
1.077128e+04,3.649114e-04
9.895883e+03,3.649114e-04
1.045723e+04,5.225181e-04
9.879340e+03,5.225181e-04
1.055619e+04,4.732973e-04
9.517108e+03,6.347908e-04
9.925439e+03,5.785883e-04
9.411113e+03,5.785883e-04
1.057673e+04,7.684258e-04
1.073742e+04,6.992841e-04
9.154027e+03,7.013789e-04
9.256926e+03,7.013789e-04
1.049485e+04,8.353671e-04
1.019560e+04,8.316600e-04
1.071439e+04,7.676123e-04
1.038580e+04,7.684258e-04
1.030500e+04,8.926959e-04
1.008697e+04,8.926959e-04
1.046831e+04,8.353671e-04
1.021976e+04,8.353671e-04
1.026481e+04,8.975987e-04
1.008315e+04,9.458602e-04
1.033403e+04,8.975987e-04
1.015709e+04,8.926959e-04
1.030462e+04,9.522415e-04
1.017313e+04,9.458602e-04
1.029049e+04,9.458602e-04
1.017204e+04,9.458602e-04
1.038650e+04,9.900449e-04
1.031299e+04,9.900449e-04
1.033513e+04,9.900449e-04
1.025783e+04,9.900449e-04
1.055749e+04,1.026101e-03
1.051608e+04,1.026101e-03
1.047311e+04,9.984070e-04
1.041713e+04,1.008260e-03
9.167324e+03,1.008260e-03
1.079148e+04,1.036451e-03
1.075908e+04,1.055452e-03
1.068689e+04,1.026101e-03
1.064303e+04,1.026101e-03
9.429770e+03,1.034769e-03
9.397704e+03,1.006569e-03
9.304957e+03,1.006569e-03
9.258913e+03,1.006569e-03
1.095702e+04,1.066629e-03
1.090643e+04,1.066629e-03
1.087192e+04,1.055452e-03
9.650916e+03,1.055452e-03
9.618352e+03,1.056943e-03
9.559663e+03,1.034769e-03
9.519994e+03,1.025479e-03
9.749155e+03,1.087863e-03
9.711281e+03,1.087863e-03
9.736810e+03,1.078510e-03
9.700986e+03,1.078510e-03
9.772984e+03,1.032773e-03
9.709482e+03,1.083622e-03
9.788575e+03,1.055474e-03
9.738536e+03,1.083622e-03
9.802041e+03,9.999718e-04
9.715553e+03,9.999718e-04
9.787477e+03,9.999718e-04
9.703483e+03,9.999718e-04
9.981972e+03,8.632584e-04
9.845788e+03,8.632584e-04
9.870575e+03,9.125963e-04
9.754630e+03,9.590727e-04
1.052989e+04,7.857106e-04
1.036040e+04,7.857106e-04
1.023464e+04,8.136649e-04
1.007626e+04,8.379423e-04
9.741815e+03,6.600899e-04
9.508328e+03,6.600899e-04
9.221934e+03,7.453078e-04
1.050566e+04,6.042229e-04
1.023637e+04,6.042229e-04
1.036670e+04,5.522376e-04
1.004165e+04,5.522376e-04
9.770813e+03,5.648088e-04
9.473844e+03,5.648088e-04
1.092513e+04,5.277916e-04
1.060349e+04,5.394317e-04
9.334812e+03,5.112710e-04
1.041074e+04,4.272585e-04
9.939035e+03,4.382719e-04
9.790067e+03,4.745165e-04
9.390399e+03,4.859824e-04
1.080684e+04,4.197160e-04
9.166160e+03,4.398735e-04
1.089751e+04,5.529007e-04
1.088407e+04,5.529007e-04
1.070462e+04,5.555172e-04
1.082732e+04,5.529007e-04
1.067859e+04,5.555172e-04
1.050205e+04,5.264884e-04
1.074062e+04,5.555172e-04
1.056854e+04,5.264884e-04
1.037335e+04,5.211372e-04
1.019439e+04,4.996347e-04
1.045930e+04,5.264884e-04
1.028481e+04,5.031926e-04
9.947861e+03,4.880484e-04
9.771118e+03,4.857464e-04
1.006741e+04,4.996347e-04
9.888304e+03,4.880484e-04
9.397652e+03,4.933139e-04
9.244863e+03,5.005618e-04
9.567108e+03,4.857464e-04
9.399716e+03,4.907681e-04
1.047644e+04,4.902913e-04
1.034294e+04,5.033037e-04
1.071405e+04,4.795340e-04
1.055908e+04,4.902913e-04
9.809912e+03,5.332873e-04
9.713272e+03,5.549754e-04
9.956135e+03,5.145292e-04
9.886859e+03,5.343714e-04
9.441544e+03,5.885108e-04
9.387298e+03,5.942402e-04
9.557061e+03,5.571978e-04
9.477370e+03,5.571978e-04
9.290617e+03,6.455231e-04
9.251461e+03,6.455231e-04
9.281650e+03,6.379745e-04
9.241461e+03,6.379745e-04
9.353667e+03,6.563075e-04
9.303628e+03,6.563075e-04
9.290125e+03,6.547575e-04
9.254694e+03,6.547575e-04
9.513136e+03,5.931358e-04
9.433996e+03,5.931358e-04
9.380477e+03,6.189145e-04
9.318885e+03,6.238653e-04
9.832609e+03,5.080055e-04
9.698673e+03,5.318704e-04
9.620294e+03,5.351917e-04
9.504418e+03,5.635846e-04
1.043212e+04,4.577792e-04
1.023360e+04,4.577792e-04
1.004604e+04,4.821424e-04
9.874950e+03,4.821424e-04
1.086967e+04,4.143410e-04
1.061860e+04,4.351397e-04
1.000166e+04,3.624927e-04
9.564961e+03,3.801566e-04
9.299745e+03,3.960626e-04
1.054322e+04,3.262410e-04
1.009296e+04,3.624927e-04
9.501419e+03,3.055157e-04
9.139453e+03,3.148799e-04
1.062472e+04,2.828767e-04
1.033876e+04,2.847006e-04
9.905331e+03,2.978868e-04
1.090368e+04,3.115631e-04
1.058361e+04,5.084646e-04
1.054618e+04,5.084646e-04
9.727626e+03,3.991367e-04
9.671082e+03,3.991367e-04
1.000787e+04,7.855500e-04
9.993114e+03,7.855500e-04
1.094290e+04,6.915017e-04
1.043979e+04,4.078495e-04
1.042844e+04,4.078495e-04
9.763750e+03,6.949303e-04
9.756906e+03,6.949303e-04
9.394850e+03,3.388545e-04
9.209881e+03,3.388545e-04
9.313984e+03,3.393807e-04
9.137164e+03,3.404497e-04
9.510962e+03,3.439755e-04
9.215453e+03,3.418794e-04
9.584334e+03,3.439755e-04
9.322820e+03,3.388545e-04
9.261767e+03,3.418794e-04
9.396419e+03,3.418794e-04
1.062066e+04,3.971337e-04
1.084927e+04,3.744280e-04
1.024059e+04,6.230406e-04
1.032794e+04,5.626297e-04
1.089861e+04,3.744280e-04
1.011057e+04,8.351832e-04
1.089861e+04,3.744280e-04
1.011057e+04,8.351832e-04
1.269505e+04,3.278833e-04
1.269505e+04,3.278833e-04
1.202764e+04,3.496970e-04
1.202764e+04,3.496970e-04
1.166380e+04,3.407097e-04
1.175092e+04,3.278833e-04
1.274918e+04,3.604313e-04
1.250690e+04,3.407097e-04
1.158516e+04,3.604313e-04
1.201249e+04,3.604313e-04
1.128355e+04,3.508660e-04
1.162086e+04,3.604313e-04
1.255007e+04,3.410778e-04
1.254895e+04,3.444128e-04
1.258983e+04,3.409159e-04
1.151362e+04,3.462131e-04
1.119490e+04,3.480727e-04
1.241870e+04,3.617696e-04
1.215545e+04,3.606976e-04
1.259386e+04,3.563662e-04
1.205806e+04,3.390094e-04
1.100120e+04,3.434091e-04
1.205025e+04,3.456080e-04
1.262351e+04,3.986798e-04
1.180217e+04,3.986798e-04
1.234407e+04,5.132547e-04
1.163107e+04,4.319366e-04
1.161615e+04,6.297455e-04
1.113388e+04,6.347908e-04
1.221697e+04,5.710178e-04
1.165799e+04,5.710178e-04
1.264174e+04,6.953793e-04
1.107686e+04,6.992841e-04
1.117118e+04,6.992841e-04
1.242592e+04,7.637077e-04
1.202683e+04,8.350145e-04
1.271866e+04,7.637077e-04
1.236500e+04,7.676123e-04
1.213743e+04,8.304998e-04
1.183825e+04,8.350145e-04
1.231532e+04,8.350145e-04
1.205739e+04,8.350145e-04
1.199666e+04,8.975400e-04
1.179240e+04,8.975400e-04
1.206226e+04,8.975400e-04
1.187731e+04,8.975400e-04
1.194161e+04,9.527806e-04
1.180575e+04,9.527806e-04
1.194624e+04,8.923751e-04
1.180349e+04,9.522415e-04
1.195454e+04,9.527806e-04
1.187898e+04,9.984070e-04
1.195257e+04,9.527806e-04
1.184847e+04,9.527806e-04
1.210395e+04,9.997742e-04
1.204867e+04,9.997742e-04
1.204021e+04,9.997742e-04
1.197482e+04,9.997742e-04
1.231373e+04,9.936206e-04
1.227063e+04,1.038126e-03
1.221592e+04,9.936206e-04
1.215621e+04,1.036451e-03
1.253088e+04,9.586046e-04
1.247518e+04,1.030423e-03
1.242377e+04,9.797993e-04
1.237635e+04,1.030423e-03
1.098932e+04,1.066629e-03
1.273207e+04,9.307851e-04
1.264655e+04,9.307851e-04
1.263648e+04,9.586046e-04
1.256540e+04,1.013258e-03
1.110543e+04,1.013258e-03
1.105256e+04,1.055474e-03
1.107370e+04,1.066853e-03
1.103240e+04,1.066853e-03
1.275111e+04,8.974986e-04
1.118433e+04,9.535511e-04
1.110013e+04,9.872215e-04
1.117484e+04,9.872215e-04
1.109836e+04,1.032773e-03
1.134899e+04,9.139967e-04
1.123316e+04,9.139967e-04
1.128368e+04,9.139967e-04
1.117292e+04,9.139967e-04
1.173791e+04,7.809590e-04
1.156811e+04,7.809590e-04
1.151201e+04,8.255988e-04
1.136940e+04,8.706259e-04
1.259245e+04,7.222755e-04
1.239946e+04,7.222755e-04
1.211654e+04,7.384738e-04
1.193418e+04,7.660774e-04
1.194880e+04,6.289198e-04
1.169710e+04,6.289198e-04
1.116676e+04,6.947146e-04
1.095910e+04,6.947146e-04
1.266763e+04,5.798883e-04
1.132998e+04,5.715811e-04
1.102697e+04,5.715811e-04
1.248492e+04,5.610570e-04
1.215516e+04,5.697047e-04
1.185750e+04,5.697047e-04
1.205930e+04,4.757355e-04
1.164947e+04,4.884993e-04
1.253624e+04,4.349633e-04
1.184019e+04,4.349101e-04
1.133654e+04,4.295981e-04
1.129635e+04,4.306935e-04
1.234398e+04,4.054556e-04
1.179950e+04,4.205214e-04
1.217954e+04,4.366227e-04
1.167070e+04,4.313318e-04
1.264666e+04,3.878541e-04
1.204696e+04,3.988183e-04
1.258659e+04,3.893820e-04
1.200060e+04,4.096960e-04
1.247958e+04,4.019833e-04
1.187992e+04,4.316857e-04
1.265872e+04,3.767865e-04
1.205657e+04,4.072469e-04
1.207725e+04,4.775295e-04
1.155309e+04,4.717445e-04
1.228230e+04,4.322262e-04
1.172661e+04,4.316857e-04
1.170607e+04,5.247423e-04
1.127010e+04,5.120538e-04
1.190481e+04,4.775295e-04
1.140964e+04,4.717445e-04
1.146109e+04,5.247423e-04
1.106152e+04,5.498536e-04
1.163544e+04,5.247423e-04
1.121676e+04,5.120538e-04
1.133444e+04,5.690981e-04
1.099105e+04,5.283004e-04
1.145710e+04,5.690981e-04
1.111497e+04,5.498536e-04
1.126461e+04,5.690981e-04
1.097713e+04,5.546579e-04
1.138349e+04,5.690981e-04
1.108210e+04,5.546579e-04
1.119971e+04,5.816221e-04
1.095937e+04,5.738992e-04
1.129810e+04,5.816221e-04
1.105547e+04,5.546579e-04
1.109900e+04,5.738992e-04
1.118389e+04,5.816221e-04
1.098310e+04,5.738992e-04
1.100279e+04,5.738992e-04
1.269618e+04,6.438686e-04
1.259001e+04,6.152456e-04
1.276679e+04,6.320665e-04
1.266126e+04,6.152456e-04
1.230086e+04,5.762954e-04
1.217593e+04,5.401748e-04
1.241642e+04,6.139405e-04
1.229862e+04,5.762954e-04
1.171857e+04,5.115942e-04
1.154668e+04,4.932393e-04
1.186497e+04,5.115942e-04
1.172712e+04,5.115942e-04
1.114499e+04,4.802000e-04
1.097345e+04,4.840264e-04
1.132279e+04,4.843409e-04
1.114652e+04,4.802000e-04
1.276616e+04,4.639418e-04
1.259711e+04,4.727379e-04
1.198774e+04,4.923045e-04
1.186956e+04,5.145292e-04
1.232452e+04,4.848293e-04
1.217218e+04,4.848293e-04
1.140715e+04,5.587824e-04
1.132609e+04,5.602787e-04
1.152165e+04,5.311939e-04
1.141434e+04,5.311939e-04
1.132836e+04,6.092030e-04
1.124917e+04,6.092030e-04
1.124885e+04,5.994658e-04
1.118199e+04,6.043939e-04
1.156516e+04,5.755348e-04
1.147365e+04,5.755348e-04
1.136544e+04,5.755348e-04
1.127051e+04,6.140222e-04
1.223187e+04,4.890082e-04
1.207605e+04,4.890082e-04
1.184943e+04,5.183996e-04
1.163888e+04,5.498929e-04
1.261066e+04,4.468305e-04
1.240044e+04,4.617998e-04
1.156117e+04,3.788388e-04
1.124527e+04,3.943373e-04
1.243728e+04,3.508574e-04
1.204191e+04,3.508574e-04
1.143463e+04,3.178563e-04
1.097807e+04,3.178563e-04
1.261088e+04,2.987563e-04
1.215460e+04,2.974773e-04
1.100290e+04,2.843456e-04
1.197932e+04,3.035468e-04
1.174905e+04,2.906641e-04
1.166169e+04,2.931546e-04
1.139001e+04,2.845660e-04
1.103238e+04,3.115631e-04
1.188559e+04,2.918531e-04
1.173571e+04,2.918531e-04
1.211460e+04,7.113496e-04
1.209172e+04,7.113496e-04
1.096589e+04,6.596450e-04
1.262428e+04,4.370194e-04
1.263062e+04,4.370194e-04
1.198615e+04,3.637783e-04
1.191044e+04,3.540576e-04
1.251547e+04,4.158103e-04
1.273929e+04,4.059530e-04
1.264423e+04,4.158103e-04
1.193048e+04,3.695399e-04
1.220093e+04,3.834126e-04
1.227372e+04,3.937269e-04
1.127508e+04,3.486861e-04
1.248706e+04,3.834126e-04
1.156344e+04,3.549001e-04
1.183673e+04,3.549001e-04
1.207965e+04,3.695399e-04
1.130057e+04,3.501276e-04
1.155720e+04,3.486861e-04
1.300426e+04,3.338363e-04
1.300426e+04,3.338363e-04
1.426451e+04,3.496970e-04
1.426451e+04,3.496970e-04
1.401452e+04,3.407097e-04
1.425678e+04,3.278833e-04
1.312986e+04,3.496970e-04
1.306658e+04,3.407097e-04
1.406790e+04,3.604313e-04
1.449523e+04,3.604313e-04
1.381591e+04,3.508660e-04
1.410555e+04,3.508660e-04
1.322623e+04,3.508660e-04
1.353792e+04,3.508660e-04
1.289027e+04,3.444128e-04
1.311324e+04,3.508660e-04
1.309938e+04,3.444128e-04
1.316681e+04,3.444128e-04
1.387849e+04,3.409159e-04
1.356902e+04,3.410778e-04
1.282429e+04,3.440311e-04
1.345564e+04,3.606976e-04
1.314960e+04,3.505685e-04
1.391844e+04,3.923404e-04
1.376716e+04,3.745829e-04
1.406443e+04,4.110337e-04
1.283525e+04,3.909193e-04
1.407055e+04,4.139776e-04
1.280817e+04,3.744410e-04
1.375099e+04,3.669492e-04
1.403216e+04,3.867470e-04
1.290490e+04,3.715909e-04
1.315540e+04,3.456080e-04
1.413242e+04,3.552623e-04
1.315459e+04,3.552623e-04
1.297693e+04,5.132547e-04
1.343766e+04,4.222499e-04
1.402562e+04,6.240704e-04
1.350167e+04,6.240704e-04
1.427177e+04,5.642297e-04
1.326608e+04,6.953793e-04
1.335240e+04,6.953793e-04
1.289813e+04,6.953793e-04
1.430467e+04,7.566574e-04
1.425409e+04,8.218439e-04
1.393993e+04,8.218439e-04
1.450212e+04,7.464958e-04
1.414250e+04,8.304998e-04
1.400392e+04,8.091897e-04
1.374210e+04,8.923751e-04
1.414451e+04,8.218439e-04
1.388756e+04,8.218439e-04
1.387444e+04,8.821189e-04
1.369091e+04,8.821189e-04
1.392093e+04,8.821189e-04
1.374373e+04,8.821189e-04
1.381495e+04,8.669593e-04
1.370591e+04,9.353650e-04
1.384955e+04,8.669593e-04
1.369763e+04,8.821189e-04
1.392621e+04,9.175484e-04
